id,faculty_id,sub_title,subsub_title,lesson_title,lesson_term,lesson_date,lesson_credit,lesson_professor,lesson_objectives,lesson_content,lesson_style,lesson_evaluation,lesson_textbook,lesson_read,lesson_officehour,lesson_info,evaluate_exam,evaluate_report,evaluate_mintest,evaluate_apply,evaluate_others,evaluate_total,url,year
215,1,総合教育科目,展開科目,国際協力論,後期,金３,2," 鳥海　直子","
            これまでの援助潮流・援助理念を踏まえた上で,国際協力の基本的な考え方や仕組みについて学ぶ。また,具体的な事例の学びを通じて,国際協力の現場で行われている活動を多面的に理解する。さらに「新たな開発パートナー諸国」による支援,持続可能な開発目標など,国際協力の現場で見られる最新の動向についても学ぶ。その上で,開発途上国の自立的発展を支援するためには何が必要か,様々な角度から検討し,自分なりに国際協力の在り方について考えられるようになる。
            ","
            本講義は,国際協力のマクロ的な動きや仕組みに関する主要なテーマについて解説し,それに続けてミクロの観点からそのテーマに関連する具体的な協力の事例を,ビデオ等も用いて説明しより理解を深める。国際協力という必ずしも正答が１つとは言えない分野で行われている様々な試みを学ぶ中で,生徒が国際協力をより身近に感じ,そのあり方について多面的に考えられるようになることを目標とする。
            
            ","
            パワーポイントによる講義を行う。毎回レジュメをEco Linkにアップロードするので,各自印刷し事前に目を通してから出席すること。必要に応じて､追加資料を配布する。","
            出席点(1点Ｘ14回）,小テスト2回（10点Ｘ2回）,前期期末試験66点。",講義資料をEco-Link上で配布。,"
            坂井秀吉他(2014),『現代の開発経済学』,ミネルヴァ書房,3,800円.
            ポール・ポラック(2011),『世界一大きな問題のシンプルな解き方』, 英知出版、2,200円＋税.
            三井久明・鳥海直子編/著(2009),『よくわかるマイクロファイナンス～新たな貧困削減モデルへの挑戦～』,DTP出版、1554円.
            上記以外にもテーマに応じて授業時にその都度提示する.","
            授業開始時に指示します。","
            講義中の私語は他の学生の迷惑になるので、退室を要求する場合がある。
            国際協力という分野での現状と問題、課題を把握し、どのように対応するかをマクロ面とミクロ面の両方から「知り、考える」ことを大事にしたい。このことに興味がある学生と共に考えていきたいと願う。
            ",66,0,20,14,0,100,http://www.eco.nihon-u.ac.jp/about/disclosure/syllabus_2018/2018_AC00012002.html,2018
216,1,総合教育科目,展開科目,応用心理学,前期,水４,2," 土屋　明夫","
            この応用心理学では「社会心理学」を講ずる。「社会心理学」は、人間関係や社会的諸状況を通しての人の心理・行動のあり方を理解する学問である。身近な例として“自己理解”にも“他者の影響性”が大きいことや、一人の場合は苦もなく出来ることも周りに人がいると躊躇してしまうことなど、経験済みのことだろう。そこで、この社会心理学を学ぶことで、受講生には、次の３項目が達成できることを目標とする。
            １．対人関係や集団行動など“社会的行動”の法則に関する理解が深められる。
            ２．日常行動に関心がもて、客観的に自分や他者の行動分析ができるようになる。
            ３．各自の日々の生活に、学んだ知識を役立てられるようになる。","
            「社会心理学」は、人の行動のあり方を考える場合、人間関係や社会的諸状況との関係性に焦点を当て、その視点から人の心理や行動の背景にある法則を理解するものである。それ故、扱うテーマも、社会的自己、対人認知、消費者行動、リーダーシップをはじめ、恋愛の心理、権威者に対する服従の心理、攻撃行動、援助行動、冤罪の心理など身近なものが多い。
            講義では、これらの心理や行動の背景にある法則の解説を、その行動法則の検証過程も踏まえて考えていくことにするが、受講生には、社会的行動に対する科学的視点からの理解を深め、かつ学んだことを自分の日常生活に役立てられるようにしてもらえることを目的とする。","
            基本的にはスライドなども使用しての講義が中心である。しかしテーマによっては、学生側の意見も聞きながらゼミ形式で進める場合もある。
            また、心理学の方法論の特徴である“客観的方法論”を体験してもらうために、簡単な実験や検査を実施し、そのデータに基づきながら講義を進める場合もある。","
            授業への出欠状況、教室での意見発表、さらに関心をもつテーマでのレポート作成など、積極的な授業への取り組み姿勢も評価の対象にする。","田之内、土屋、和田、伊坂、鎌田共著『ガイド 社会心理学』北樹出版、2006.","
            村井、土屋、田之内編著『社会心理学へのアプローチ』北樹出版、2000.
            池上知子、遠藤由美共著『グラフィック社会心理学』サイエンス社、1998.","
            講義に関する質問や他の相談は、基本的には、授業時や授業終了時に受けるようにする。さらに、その時点で必要とあれば、講師室やメールで応じる場合もある。","
            人の理解には、自分自身や人間一般に関心を持ち、その行動や心理を観察し、じっくり考えてみる姿勢が必要とされる。それ故、授業には積極的に出席し、授業で取り上げられるテーマについては、ともかく自身でも考えてみることが大切である。そこで生じた疑問は、そのままにせず、質問したり、テキストや参考文献などに目を通し、ある程度納得がいくまで“つきつめて考えるみる”ことを習慣づけてもらいたい。そのように“熟考する姿勢”が、次第に自分自身や人間全般に関心を持たせるようになり、ひいては「社会心理学」にも興味が涌くことにつながってくる。",70,20,0,10,0,100,http://www.eco.nihon-u.ac.jp/about/disclosure/syllabus_2018/2018_AC00013001.html,2018
217,1,総合教育科目,展開科目,応用心理学,後期,水４,2," 土屋　明夫","
            この応用心理学では「社会心理学」を講ずる。「社会心理学」は、人間関係や社会的諸状況を通しての人の心理・行動のあり方を理解する学問である。身近な例として“自己理解”にも“他者の影響性”が大きいことや、一人の場合は苦もなく出来ることも周りに人がいると躊躇してしまうことなど、経験済みのことだろう。そこで、この社会心理学を学ぶことで、受講生には、次の３項目が達成できることを目標とする。
            １．対人関係や集団行動など“社会的行動”の法則に関する理解が深められる。
            ２．日常の行動に関心がもて、客観的に自分や他者の行動分析ができるようになる。
            ３．各自の日々の生活に、学んだ知識を役立てられるようになる。","
            「社会心理学」は、人の行動のあり方を考える場合、人間関係や社会的諸状況との関係性に焦点を当て、その視点から人の心理や行動の背景にある法則を理解するものである。それ故、扱うテーマも、社会的自己、対人認知、消費者行動、リーダーシップをはじめ、恋愛の心理、権威者に対する服従の心理、攻撃行動、援助行動、冤罪の心理など身近なものが多い。
            講義では、これらの心理や行動の背景にある法則の解説を、その行動法則の検証過程も踏まえて考えていくことにするが、受講生には、社会的行動に対する科学的視点からの理解を深め、かつ学んだことを自分の日常生活に役立てられるようにしてもらえることを目的とする。","
            基本的にはスライドなども使用しての講義が中心である。しかしテーマによっては、学生側の意見も聞きながらゼミ形式で進める場合もある。
            また、心理学の方法論の特徴である“客観的方法論”を体験してもらうために、簡単な実験や検査を実施し、そのデータに基づきながら講義を進める場合もある。","
            授業への出欠状況、教室での意見発表、さらに関心をもつテーマでのレポート作成など、積極的な授業への取り組み姿勢を評価の対象にする。","田之内、土屋、和田、伊坂、鎌田共著『ガイド 社会心理学』北樹出版、2006.","
            村井、土屋、田之内編著『社会心理学へのアプローチ』北樹出版、2000.
            池上知子、遠藤由美共著『グラフィック社会心理学』サイエンス社、1998.","
            講義に関する質問や他の相談は、基本的には、授業時や授業終了時に受けるようにする。さらに、その時点で必要とあれば、講師室やメールで応じる場合もある。","
            人の理解には、自分自身や人間一般に関心を持ち、その行動や心理を観察し、じっくり考えてみる姿勢が必要とされる。それ故、授業には積極的に出席し、授業で取り上げられるテーマについては、ともかく自身でも考えてみることが大切である。そこで生じた疑問は、そのままにせず、質問したり、テキストや参考文献などに目を通し、ある程度納得がいくまで“つきつめて考えるみる”ことを習慣づけてもらいたい。そのように“熟考する姿勢”が、次第に自分自身や人間全般に関心を持たせるようになり、ひいては「社会心理学」にも興味が涌くことにつながってくる。",70,20,0,10,0,100,http://www.eco.nihon-u.ac.jp/about/disclosure/syllabus_2018/2018_AC00013002.html,2018
218,1,総合教育科目,展開科目,ジェンダー論,後期,月４,2," 加藤　敦也","
            ジェンダー論の視座を理解することにより、現代社会におけるジェンダーに基づく不平等問題、またはジェンダーにとらわれない諸個人のライフスタイルの多様性について知識と見聞を得ることを目標とする。また、ジェンダー論の知見に基づき、現代社会の諸問題を考察し、説明できるようになることを目標とする。","
            女／男という性別の区分は、生物学や科学の説明に還元しきれるものではなく、性差を定める社会的な背景に応じて意味が変わると考えるのがジェンダー論である。言い換えれば、ジェンダー論は性差に関する認知の枠組みによって編成されている社会を念頭に置き、性差を決め、それを有効にしている権力の在り方を相対化する視点を持つ学問領域である。本講義では男性のあり方にも着目しながら、性差別および性に基づく不平等について、労働の問題、恋愛／性愛の問題、家族の問題、服装や美の基準の問題などを事例としながら説明していく。","
            基本的に講義形式とし、適宜、映像資料等を紹介する。なお、授業に関連する資料は毎回配布する。","
            本からの引用が大半を占めるレポートは及第点とはならない。",特に指定しない。講義に関連する文献は適宜講義内で指示する。また、授業に関連する資料を配布するので、それを参考にすること。,"
            千田有紀，2009，『女性学／男性学（ヒューマニティーズ）』岩波書店．
            千田有紀・ 中西祐子・ 青山薫，2013,『ジェンダー論をつかむ』有斐閣．
            多賀太，2006，『男らしさの社会学――揺らぐ男のライフコース』世界思想社．
            田中俊之，2009，『男性学の新展開』青弓社．
            多賀太，2016，『男子問題の時代――錯綜するジェンダーと教育のポリティクス』学文社．","
            本授業終了後、本館2階講師室にて30分間は対応しております。または授業内で配布した指定アドレスに連絡してください。回答は次回授業後とします。","
            　事前学習に関しては、シラバスに明記してある参考文献のほかに、ジェンダー論に関する入門書を読んでおくとよい。例えば、以下に示す文献を入門書として推薦する。加藤秀一・石田仁・海老原暁子，2005，『図解雑学 ジェンダー』ナツメ社．また、講義後は講義内容の要点をノートにまとめ、配布された資料を熟読するなどして、学習するとよい。さらに講義で紹介した文献を読めば、より内容理解が深まる。
            　なお、講義終了時にはその日の講義内容に関するコメントペーパーを書いてもらい、提出してもらうこととする。優れたコメントペーパーを書いたものは、講義の翌週に匿名で読み上げることとする。",0,70,0,30,0,100,http://www.eco.nihon-u.ac.jp/about/disclosure/syllabus_2018/2018_AC00014001.html,2018
219,1,総合教育科目,展開科目,先端科学,前期,木２,2," 小山　俊士","
            現代の科学技術についての理解を深め、科学リテラシーを高める。科学の専門家になることを目指していない学生ではあるが、現代の科学技術の概略と主要な原理を把握する。現代の科学技術がどのように利用され、社会に影響を与えているかを知る。科学技術に関わる問題と直面した際に、問題を理解し解決策を探究するための方法を学ぶ。","
            科学技術に関する現代史を解説する。その中で科学技術における重要な出来事に注目し、詳しく検討する。先端科学の諸分野が、どのように生まれ、発展したのかを振り返ることで、その原理を解説する。なおこの講義は、最先端の科学に関するトピックを紹介するものではないので注意してほしい。","
            主として講義を行い、必要に応じて映像資料を使用する。現代の科学技術の様々な側面を取り上げるため、講義は1回ごとに完結したものとして行う。
            必要な資料は印刷して配付する。講義の情報量は多く、すべてをていねいに解説することはできないので、意味不明なキーワードは検索するなどして、補ってほしい。","
            講義中に内容の理解を補うための小テストを行う。講義内容を発展させて調査を行うレポートを課す。",特になし。必要な資料は講義中に配布する。,"
            毎回の講義で紹介する。","
            毎週の講義前後、本館2階講師室にて20分間は待機しています。時間をとって相談したいときは、授業内で指定するアドレスを用いるなどして、事前にアポイントをとって下さい。","
            先端科学の内容を厳密に理解することを目的とした講義ではないので、科学（理科と数学）に対する基礎知識は必要としない。講義の中で与えられた情報にもとづく思考力と、必要に応じて自ら調べる姿勢とを重視する。科学技術に関する多くの用語が登場するので、未知の用語については、事典、インターネット等を通じて定義等を確認しておくこと。質問については、EcoLink上の掲示板でも回答する。",0,40,60,0,0,100,http://www.eco.nihon-u.ac.jp/about/disclosure/syllabus_2018/2018_AC00015001.html,2018
220,1,総合教育科目,展開科目,先端科学,後期,木２,2," 小山　俊士","
            現代の科学技術についての理解を深め、科学リテラシーを高める。科学の専門家になることを目指していない学生ではあるが、現代の科学技術の概略と主要な原理を把握する。現代の科学技術がどのように利用され、社会に影響を与えているかを知る。科学技術に関わる問題と直面した際に、問題を理解し解決策を探究するための方法を学ぶ。","
            科学技術に関する現代史を解説する。その中で科学技術における重要な出来事に注目し、詳しく検討する。先端科学の諸分野が、どのように生まれ、発展したのかを振り返ることで、その原理を解説する。なおこの講義は、最先端の科学に関するトピックを紹介するものではないので注意してほしい。","
            主として講義を行い、必要に応じて映像資料を使用する。現代の科学技術の様々な側面を取り上げるため、講義は1回ごとに完結したものとして行う。
            必要な資料は印刷して配付する。講義の情報量は多く、すべてをていねいに解説することはできないので、意味不明なキーワードは検索するなどして、補ってほしい。","
            講義中に内容の理解を補うための小テストを行う。講義内容を発展させて調査を行うレポートを課す。",特になし。必要な資料は講義中に配布する。,"
            毎回の講義で紹介する。","
            毎週の講義前後、本館2階講師室にて20分間は待機しています。時間をとって相談したいときは、授業内で指定するアドレスを用いるなどして、事前にアポイントをとって下さい。","
            先端科学の内容を厳密に理解することを目的とした講義ではないので、科学（理科と数学）に対する基礎知識は必要としない。講義の中で与えられた情報にもとづく思考力と、必要に応じて自ら調べる姿勢とを重視する。科学技術に関する多くの用語が登場するので、未知の用語については、事典、インターネット等を通じて定義等を確認しておくこと。質問については、EcoLink上の掲示板でも回答する。",0,40,60,0,0,100,http://www.eco.nihon-u.ac.jp/about/disclosure/syllabus_2018/2018_AC00015002.html,2018
221,1,総合教育科目,展開科目,統計学Ⅰ,前期,火３,2," 大澤　秀雄","
            「基礎統計」で学んだ基本的な概念をさらに進めて，多変量統計分析の初歩を理解するために，本講では次の項目ついて達成することを目標とする。
             1. 想定したモデルに観測データが適合するものかを分析できる。
             2. 独立した母集団における差を論じることができる。
             3. 複数の母集団における差を検定し，実際に分析することができる。
             4. 基礎統計で学んだ相関・回帰分析を実データで実践できる。
             5. 基本的な統計分析の概念を理解し，さらに高度な多変量の分析法への足掛かりとすることができる。         ","
             基礎統計を学んだ学生が，より実用的な統計分析力を身につけることを目的とする。統計的推定・仮説検定・相関分析・回帰分析の理解があることを前提とするので，基礎統計を履修済みであることが必要である。これらの素養がないと内容の理解が困難と思われる。目標にあるように，多変量の統計処理を行うので，Excel で分析表を作成することにより多変量統計分析の基本的考え方を理解することが目的である。現在，さまざまな統計ツールが使われ比較的簡単に統計結果は得られるが，それを使いこなすためには理論的な理解が求められる。本講ではそうした真の分析力をつけることが主たる目的である。
            
            ","
            基本的に講義形式とPCによる演習で進める。実際にデータ処理を行うことにより，理解が深まるので，毎時限問題演習を行い，提出させる予定である。講義内容は状況に応じて変更もありうる。講義においては安易にツールを使うのではなく，それぞれの課題についてその基本的な考え方に基づき分析のためのフォームを作りあげる。そのうえで何が分析されたかをレポート形式でまとめるという手順で進める。内容的にも毎時間積み上げていくので，欠席した場合はその時間の講義内容を自学自習してもらいたい。また，必ず連絡を取ることを求める。    
            ","
            講義で出されるレポート, 講義中に作成する Excel のファイルはすべて提出すること。総合演習は試験も兼ねる｡",大澤秀雄著『新・基礎から学ぶ統計学』梓出版社．,,"
            火曜日15時から17時まで, 8号館受付で守衛の方を通じて連絡を取ること。","
            この講義は「基礎統計」で学んだ「推定・検定」についての理解があることを前提とする。従って,「基礎統計」の単位を取得したうえで受講することが求められる。具体的には, 正規分布, t分布, カイ2乗分布への理解があり，それらの統計表が使えること。統計的推定および検定手法を理解し, 特に P 値による検定を使えること。相関・回帰分析の内容がわかっていることである。以上の内容の理解がなければ, この講義の受講は困難である。また, Excel を使って統計処理を行うので, 毎回その操作を繰り返し行い, 統計手法とともに十分理解しておくこと。1 回の欠席が致命的になることを肝に銘じてもらいたい。",60,20,0,20,0,100,http://www.eco.nihon-u.ac.jp/about/disclosure/syllabus_2018/2018_AC00016001.html,2018
222,1,総合教育科目,展開科目,統計学Ⅰ,前期,金２,2," 生亀　清貴","
            「基礎統計」で学んだ基本的な概念をさらに進めて，多変量統計分析の初歩を理解するために，本講では次の項目について達成することを目標とする。
            1.想定したモデルに観測データが適合するものかを分析できる。
            2.独立した母集団における差を論じることができる。
            3.複数の母集団における差を論じることができる。
            4.基礎統計で学んだ相関・回帰分析を実データで実践できる。
            5.基本的な統計分析の概念を理解し，さらに高度な多変量の分析法を足掛かりとすることができる。","
            基礎統計を学んだ学生が，より実用的な統計分析力を身につけることを目的とする。統計的推定・仮説検定・相関分析・回帰分析の理解があることを前提とするので，基礎統計を履修済みであることが必要である。これらの素養がないと内容の理解が困難と思われる。目標にあるように，多変量の統計処理を行うので，Excelで分析表を作成することにより多変量統計分析の基本的に考え方を理解することが目的である。現在，さまざまな統計ツールが使われ比較的簡単に統計結果は得られるが，それを使いこなすためには理論的な理解が求められる。本講ではそうした真の分析力をつけることが主たる目的である。","
            基本的に講義形式とPCによる演習で進める。実際のデータ処理を行うことにより，理解が深まるので，毎時限問題演習を行い，提出させる予定である。講義内容は状況に応じて変更もありうる。講義においては安易にツールを使うのではなく，それぞれの課題についてその基本的な考え方に基づき分析のためのフォームを作り上げる。そのうえで何が分析されたのかをレポート形式でまとめるという手順で進める。内容的にも毎時間積み上げていくので，欠席した場合はその時間の講義内容を自学自習してもらいたい。また，必ず連絡を取ることを求める。","
            講義で出されるレポート，講義中に作成するExcelのファイルはすべて提出すること。",大澤秀雄著『新・基礎から学ぶ統計学』梓出版社．,,"
            火曜日12時10分から13時まで，8号館受付で守衛の方を通じて連絡を取ること。質問は講義後にも受け付ける。","
            この講義は「基礎統計」で学んだ「推定・検定」についての理解があることを前提とする。従って，「基礎統計」の単位を取得したうえで受講することを求める。具体的には，正規分布，t分布，カイ2乗分布への理解があり，それらの統計表が使えること。統計的推測および検定手法を理解し，特にP値による検定を使えること。相関・回帰分析の内容がわかっていることである。以上の内容の理解がなければ，この講義の受講は困難である。また，Excelを使って統計処理を行うので，毎回その操作を繰り返し行い，統計手法とともに十分理解しておくこと。1回の欠席が致命的になることを肝に銘じてもらいたい。",0,50,0,50,0,100,http://www.eco.nihon-u.ac.jp/about/disclosure/syllabus_2018/2018_AC00016003.html,2018
223,1,総合教育科目,展開科目,統計学Ⅱ,後期,火３,2," 大澤　秀雄","
            経済・経営および社会分析で重要性を増しつつある多変量解析のうち, 本講義では次の事項を目標とする。
             1. 目的変量の動向を予測・説明する重回帰分析を用いた分析ができる。
             2. 多変量データから新たな指標をうみ出す主成分分析を解釈することができる。
             3. 質的多変量データの特性から目的となる量的変量を予測・説明する分析法を理解し，応用することができる。
             4. 質的多変量データの特性から個体間の類型を表現する分析法を理解し，応用することができる。
             5. 以上の分析手法を適宜に用い，種々の経済・経営の多変量データを分析できる足掛かりとすることができる。","
            　「統計学 I」を学んだ学生が経済・経営分析で近年さらに重要性を増している多変量解析の基本的な考え方，処理法，分析法を学び，確実な統計分析力を身につけることを目的とする。その目標達成のために Excel で利用できる統計ツールを用いる。
            　本講義においては多変量のデータから何が分析できるのか，どのように解釈をできるかを中心に学び，学生それぞれのゼミにおけるテーマに関連付けて実質的な分析能力を磨くこともねらいとする。","
            基本的に講義形式とPCによる演習で進める。この段階の分析では, 高度な計算処理が求められ, 短時間で分析のためのフォームを作りあげるのは困難である。そこで, 基本的な統計分析ツールを利用する。講義においては統計学 I と同様, 実際にデータ処理を行い毎時限ごとにレポート提出をさせる予定である。講義内容は状況に応じて変更もありうる。","
            講義で出されるレポート,講義中に作成する Excel のファイルはすべて提出すること。総合演習は試験も兼ねる｡",,,"
            火曜日13時から16時まで, 8号館受付で守衛の方を通じて連絡を取ること。","
             「統計学 I 」で習得した内容を前提として講義する。従って,受講するためには「統計学 I 」を履修済みであることを前提としなければならない。
            また, Excel の統計ツールを使って統計処理を行うので,空き時間などを利用してその操作にも十分に慣れてもらう必要があり,片手間では習得することは困難であることを心得ていただきたい。
            内容的にも毎時間積み上げていく。欠席した場合はその時間の講義内容を自学自習してもらうことが必要であるので,必ず連絡を取ることを求める。
            他に習得した分析法で任意にレポート提出したものも評価する。",60,20,0,20,0,100,http://www.eco.nihon-u.ac.jp/about/disclosure/syllabus_2018/2018_AC00017001.html,2018
224,1,総合教育科目,展開科目,統計学Ⅱ,後期,金２,2," 生亀　清貴","
            経済・経営および社会分析で重要性を増しつつある多変量解析のうち，本講義では次の事項を目標とする。
            1. 目的変量の動向を予測・説明する重回帰分析を用いた分析ができる。
            2. 多変量データから新たな指標をうみ出す主成分分析を解釈することができる。
            3. 質的多変量データの特性から目的となる量的変量を予測・説明する分析法を理解し，応用することができる。
            4. 質的多変量データの特性から個体間の類型を表現する分析法を理解し，応用することができる。
            5. 以上の分析手法を適宜に用い，種々の経済・経営の多変量データを分析できる足掛かりとすることができる。","
            「統計学 I」を学んだ学生が経済・経営分析で近年さらに重要性を増している多変量解析の基本的な考え方，処理法，分析法を学び，確実な統計分析力を身につけることを目的とする。その目標達成のために Excel で利用できる統計ツールを用いる。
            本講義においては多変量のデータから何が分析できるのか，どのように解釈をできるかを中心に学ぶ。","
            基本的に講義形式とPCによる演習で進める。この段階の分析では，高度な計算処理が求められ，短時間で分析のためのフォームを作りあげるのは困難である。そこで，基本的な統計分析ツールを利用する。講義においては統計学 I と同様，実際にデータ処理を行い毎時限ごとにExcelファイルを提出をさせる予定である。講義内容は状況に応じて変更もありうる。","
            講義で出されるレポート，講義中に作成する Excel のファイルはすべて提出すること。",大澤秀雄著『新・基礎から学ぶ統計学』梓出版社．,,"
            火曜日12時10分から13時まで，8号館受付で守衛の方を通じて連絡を取ること。質問は講義後にも受け付ける。","
            「統計学 I 」で習得した内容を前提として講義する。従って，受講するためには「統計学 I 」を履修済みであることを前提としなければならない。
            また，Excel の統計ツールを使って統計処理を行うので，空き時間などを利用してその操作にも十分に慣れてもらう必要があり，片手間では習得することは困難であることを心得ていただきたい。
            内容的にも毎時間積み上げていく。欠席した場合はその時間の講義内容を自学自習してもらうことが必要であるので，必ず連絡を取ることを求める。",0,50,0,50,0,100,http://www.eco.nihon-u.ac.jp/about/disclosure/syllabus_2018/2018_AC00017003.html,2018
225,1,総合教育科目,展開科目,地球環境論Ⅰ,前期,月４,2," 沼尻　治樹","
            本講義では，受講生が以下の項目について達成することを目標としている。
            　１．地球環境の変遷を説明することができる。
            　２．地球環境の多様性を説明することができる。
            　３．地球環境のそれぞれの事象が結びついていることを説明できる。
            　４．身近な環境と地球環境を結びつけて正しく説明できる。","
            地球環境問題を論ずるには，地球環境を深く理解している必要がある。本講義では，地球環境の基礎的知識を踏まえ，より知識を高めることを目的としている。","
            講義形式で行う。
            一方的な講義ではなく，積極的な意見交換を行いたい。",,配付資料を用いる。,"
            適宜紹介する。","
            授業時間前後に対応する。","
            地球環境に強い関心があり，授業への積極的な参加が望ましい。",80,0,20,0,0,100,http://www.eco.nihon-u.ac.jp/about/disclosure/syllabus_2018/2018_AC00018001.html,2018
226,1,総合教育科目,展開科目,地球環境論Ⅱ,後期,月４,2," 沼尻　治樹","
            本講義では，受講生が以下の項目について達成することを目標としている。
            　１．地球環境が人間に与える影響を理解できる。
            　２．地球環境と人間社会の関係性を説明できる。
            　３．地球環境問題を詳細に説明できる。
            　４．日常生活と地球環境問題を結びつけて正しく説明できる。","
            地球環境を深く理解していれば，地球環境問題についてもより深く考察することができる。本講義では，地球環境と人間社会の関係について理解し，地球環境問題に対して自ら考える力を養うことを目的としている。","
            講義形式で行う。
            一方的な講義ではなく，積極的な意見交換を行いたい。",,配付資料を用いる。,"
            適宜紹介する。","
            授業時間前後に対応する。","
            地球環境問題に強い関心があり，授業への積極的な参加が望ましい。
            また，前期の内容を踏まえて講義を行うことに留意すること。",80,0,20,0,0,100,http://www.eco.nihon-u.ac.jp/about/disclosure/syllabus_2018/2018_AC00019001.html,2018
227,1,総合教育科目,展開科目,生命科学,前期,火３,2," 中嶋　康裕","
            この講義の前半では、どうして生物には必ず性があり、しかも雄と雌の２種類しかないのかということの理由がわかるようになる。後半では、私たちヒトにとっての性の持つ意味がわかり、男と女は単純に２つに分けられるものではないことがわかる。","
            イヌやネコ、虫など私たちの身近な生き物を見ると雄と雌がいるのが当たり前である。しかし、広い生物界にはそれが当たり前ではないものたちがたくさん生きている。この講義の前半では、そもそもなぜ性は２つしかないのか、生き物にとって性はどういう機能を持っているのかなどから始めて、後半ではヒトの性のさまざまな側面について考えていきたい。","
            ときどき動画を利用しながら，主に講義を行う。","
            試験で不合格だった場合でもレポートなどによる救済処置はない。4年生であるとか保体審であるとかの理由で採点を甘くすることももちろんない。出席点の比重は小さいが、出席しないで合格することは難しい。",指定なし。授業中に資料を配付する。,"
            講義中に紹介する","
            木曜日２時限目。事前にメールでアポイントを取ることを求める。","
            中嶋担当の「生物学」よりはかなり詳しく，また難しい。ヒトを含めた生物のからだの仕組みや性のあり方を理論的に考えてみたい学生向けの講義である。半期講義だから単位を取りやすいだろうと誤解して履修すると痛い目を見る。",90,0,0,10,0,100,http://www.eco.nihon-u.ac.jp/about/disclosure/syllabus_2018/2018_AC00020001.html,2018
228,1,総合教育科目,展開科目,地域と文化Ａ,前期,水１,2," 菊地　聖子","
            　朝鮮半島、主に韓国の文化・地勢・時事問題等について学び、日本から最も近い国である韓国の諸事情を知ることが出来ます。講義では日本の事柄についても学習しますので、日本についてもっと考えることが出来るとともに、幅広い観点で日韓の諸事情の類似点・相違点を知ることが出来ます。また世界のニュースにも常に関心を持ち、主な出来ことについて、グローバルの世界の一員として、問題をどのように解決すべきかを深く考えるようになります。
            
            
            
            
            ","
            　主に、韓国の諸事情について講義を行います。その際日本との比較しつつ講義を行うため、日韓の相違点・類似点を知ることが出来、日韓の相互理解に役立つことを目的とします。また世界のニュースにも目を向け、世界で起きている様々な出来ことに関心を持つようになります。そして現在はグローバルの世界であるため、他の国の出来ことが自分の国とも繋がっていることを認識し、世界の動きを傍観するのではなく積極的に関心を持ち、世界のために役立つ人材に育つことを目的とします。
            
            
            
            
            ","
            配られた用紙に、①世界のニュースの中から特に関心のある記事を予め用意し、自分の感想を書きます。②発表者の発表を聞き、それについて自分の感想を瞬時に書きます。③講義を聞き、それに関する自分の感想を書きます。
            グループディスカッションを行うこともあります。",,特に用いず、必要に応じて資料を配布します。,"
            『韓国語発音と文法ー第２版ー』，羅聖淑著，白帝社，￥1800+税
            『朝鮮の歴史』朝鮮史研究会編，三省堂，￥1750＋税
            
            
            
            ","
            水曜日12時30分～12時50分　講師室","
            新聞等を通して世界の動きに関する記事を読んでくること。",0,30,0,50,20,100,http://www.eco.nihon-u.ac.jp/about/disclosure/syllabus_2018/2018_AC00021001.html,2018
229,1,総合教育科目,展開科目,地域と文化Ａ,後期,水１,2," 菊地　聖子","
            　朝鮮半島、主に韓国の文化・地勢・時事問題等について学び、日本から最も近い国である韓国の諸事情を知ることが出来ます。講義で日本の事柄についても学習しますので日韓の諸事情の類似点・相違点を知ることが出来ます。また世界のニュースにも常に関心を持ち、主な出来ことについて、グローバルの世界の一員と、問題をどのように解決すべきかを深く考えるようになります。","
            　主に、韓国の諸事情について解説します。その際日本と比較しつつ解説を行うため、日韓の相違点・類似点を知ることが出来、日韓の相互理解に役立つことを目的とします。また世界のニュースにも目を向けることにより、世界で起きている様々な出来ことに関心を持つようになります。そして現在はグローバルの世界であるため、他の国の出来ことが自分の国とも繋がっていることを認識し、世界の動きを傍観するのではなく積極的に関心を持ち、世界のために役立つ人材に育つことを目的とします。","
            配られた用紙に、①世界のニュースの中から特に関心のある記事を予め用意し、自分の感想を書く。②発表者の発表を聞き瞬時に感想を書く。③講義を聞き感想を書く。グループディスカッションを行うこともある。",,特に用いず、必要に応じて資料を配布します。,"
            羅聖淑著『韓国語　発音と文法ー第2版ー』白帝社，1800円＋税
            朝鮮史研究会『朝鮮の歴史』三省堂，1750円＋税","
            水曜日12時30分～12時50分　講師室","
            新聞などにめを通し、世界の動きをみておくこと。",0,30,0,40,30,100,http://www.eco.nihon-u.ac.jp/about/disclosure/syllabus_2018/2018_AC00021002.html,2018
